STATE_FIPS,CNTY_FIPS,STCOFIPS,TRACT,FIPS,STATE_NAME,STATE_ABBR,COUNTY,G1V1R,G1V2R,G1V3R,G1V4R,G2V1R,G2V2R,G2V3R,G2V4R,G3V1R,G3V2R,G4V1R,G4V2R,G4V3R,G4V4R,G4V5R,CAG1V1P,CAG1V2P,CAG1V3P,CAG1V4P,CAG1TP,CAG2V1P,CAG2V2P,CAG2V3P,CAG2V4P,CAG2TP,CAG3V1P,CAG3V2P,CAG3TP,CAG4V1P,CAG4V2P,CAG4V3P,CAG4V4P,CAG4V5P,CAG4TP,RPL_THEMES,CAG1V1F,CAG1V2F,CAG1V3F,CAG1V4F,CAG1TF,CAG2V1F,CAG2V2F,CAG2V3F,CAG2V4F,CAG2TF,CAG3V1F,CAG3V2F,CAG3TF,CAG4V1F,CAG4V2F,CAG4V3F,CAG4V4F,CAG4V5F,CAG4TF,CATF,Totpop2000,Totalhu,G1V1N,G1V2N,G1V4N,G2V1N,G2V2N,G2V3N,G2V4N,G3V1N,G3V2N,G4V1N,G4V2N,G4V3N,G4V4N,G4V5N
06,053,06053,000300,06053000300,California,CA,Monterey,0.0707,0.0835,16481.0,0.3416,0.1255,0.30834752,0.2017843,0.10106382,0.61085422,0.1083705,0.05168539,0.0,0.1853,0.0617,0.00292041,0.3391,0.669,0.636,0.732,0.631,0.6746,0.6895,0.5683,0.5874,0.7574,0.6106,0.6523,0.6352,0.41,0.0,0.6643,0.4636,0.4673,0.3526,0.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4109.0,1335.0,289.0,158.0,837.0,516.0,1267.0,769.0,133.0,2510.0,413.0,69.0,0.0,243.0,81.0,12.0
06,053,06053,000400,06053000400,California,CA,Monterey,0.1797,0.085,15801.0,0.3868,0.09,0.32186948,0.22076846,0.16629809,0.73192239,0.18595514,0.39305379,0.03430749,0.3337,0.1078,0.01263962,0.7078,0.6796,0.6664,0.779,0.772,0.4422,0.7448,0.6915,0.8557,0.8588,0.7157,0.8021,0.7712,0.8871,0.7472,0.8311,0.6926,0.7151,0.9768,0.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6804.0,2361.0,1205.0,245.0,1422.0,613.0,2190.0,1333.0,376.0,4980.0,1136.0,928.0,81.0,755.0,244.0,86.0
06,053,06053,000500,06053000500,California,CA,Monterey,0.2481,0.2103,9697.0,0.6687,0.052,0.372057,0.26530373,0.18723404,0.92503097,0.43571345,0.16573816,0.09981429,0.596,0.1046,0.00650557,0.8307,0.9752,0.9071,0.959,0.971,0.1515,0.9167,0.8868,0.908,0.9135,0.8807,0.9882,0.9528,0.6761,0.847,0.9773,0.6818,0.6024,0.9658,0.995,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,9684.0,2154.0,2365.0,772.0,3210.0,504.0,3603.0,2271.0,396.0,8958.0,3765.0,357.0,215.0,1253.0,220.0,63.0
06,053,06053,000600,06053000600,California,CA,Monterey,0.2231,0.1947,8534.0,0.7262,0.0478,0.37733123,0.25315141,0.09786354,0.94024166,0.47877358,0.16486486,0.02162162,0.7412,0.0974,0.00420278,0.7964,0.9673,0.9463,0.982,0.974,0.1272,0.9303,0.8446,0.5658,0.7312,0.9009,0.994,0.9657,0.6742,0.7188,0.9977,0.6558,0.5282,0.9287,0.967,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,7614.0,1480.0,1678.0,507.0,2717.0,364.0,2873.0,1707.0,142.0,7159.0,3248.0,244.0,32.0,1080.0,142.0,32.0
06,053,06053,000700,06053000700,California,CA,Monterey,0.2753,0.2586,7349.0,0.7866,0.0295,0.41017689,0.26287284,0.16187475,0.96920149,0.47858758,0.27879022,0.033734,0.7627,0.1349,0.00260765,0.8676,0.9894,0.9782,0.996,0.99,0.0385,0.9825,0.8808,0.8449,0.8641,0.9439,0.9938,0.9849,0.8136,0.7462,0.9985,0.7778,0.4523,0.9664,0.996,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,14189.0,2579.0,3853.0,1353.0,4787.0,419.0,5820.0,3252.0,411.0,13752.0,5923.0,719.0,87.0,1939.0,343.0,37.0
06,053,06053,000800,06053000800,California,CA,Monterey,0.1513,0.1948,9682.0,0.6848,0.0602,0.36019621,0.19941291,0.102521,0.93325157,0.35048923,0.03125,0.04111842,0.6258,0.1309,0.00420462,0.6362,0.9675,0.9074,0.968,0.934,0.2106,0.8868,0.5512,0.5947,0.6122,0.8901,0.9592,0.9431,0.3374,0.7599,0.9857,0.7663,0.5283,0.8786,0.902,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,5708.0,1216.0,854.0,445.0,1949.0,344.0,2056.0,1019.0,122.0,5327.0,1791.0,38.0,50.0,741.0,155.0,24.0
06,053,06053,000900,06053000900,California,CA,Monterey,0.2806,0.1968,8695.0,0.7204,0.0709,0.36733299,0.23488905,0.15681639,0.92738766,0.36476664,0.22041763,0.0,0.5107,0.1914,0.0,0.8736,0.9691,0.9406,0.98,0.983,0.2929,0.906,0.7677,0.8285,0.8842,0.8837,0.968,0.9448,0.7462,0.0,0.9449,0.8716,0.0,0.5695,0.906,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,5853.0,1293.0,1628.0,419.0,2090.0,415.0,2150.0,1228.0,199.0,5428.0,1907.0,285.0,0.0,643.0,241.0,0.0
06,053,06053,001000,06053001000,California,CA,Monterey,0.2316,0.0577,11386.0,0.4507,0.0923,0.3599374,0.26711185,0.17391304,0.68075117,0.19365609,0.06896551,0.0,0.1477,0.133,0.0,0.8079,0.4707,0.8497,0.835,0.81,0.4578,0.8862,0.8926,0.8774,0.9756,0.6761,0.8136,0.7569,0.4594,0.0,0.5977,0.7727,0.0,0.2912,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,203.0,148.0,16.0,160.0,59.0,230.0,160.0,32.0,435.0,116.0,14.0,0.0,30.0,27.0,0.0
06,053,06053,001100,06053001100,California,CA,Monterey,0.0839,0.0388,28343.0,0.1421,0.218,0.21383075,0.17943548,0.07041139,0.35759781,0.02283692,0.17992277,0.0046332,0.0759,0.0688,0.04458598,0.4001,0.2608,0.2639,0.405,0.285,0.9481,0.225,0.427,0.37,0.4709,0.3665,0.242,0.299,0.697,0.5769,0.4062,0.5094,0.9049,0.7899,0.466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3297.0,1295.0,265.0,60.0,333.0,719.0,705.0,534.0,89.0,1179.0,71.0,233.0,6.0,96.0,87.0,147.0
06,053,06053,001200,06053001200,California,CA,Monterey,0.0926,0.077,24475.0,0.1835,0.1428,0.24781954,0.20020359,0.10513643,0.40270676,0.0776983,0.16500383,0.0,0.1359,0.0524,0.03879699,0.44,0.6251,0.355,0.5,0.482,0.7636,0.3823,0.5563,0.6102,0.6477,0.4137,0.5567,0.4874,0.6746,0.0,0.5751,0.4035,0.8915,0.5627,0.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3325.0,1303.0,295.0,131.0,421.0,475.0,824.0,590.0,131.0,1339.0,239.0,215.0,0.0,171.0,66.0,129.0
06,053,06053,001300,06053001300,California,CA,Monterey,0.2838,0.1856,12305.0,0.5216,0.0773,0.30731337,0.29629629,0.15233949,0.83554376,0.22863247,0.41676367,0.0,0.2908,0.274,0.04016672,0.8776,0.9594,0.8141,0.88,0.944,0.34,0.6845,0.9519,0.8142,0.8823,0.8008,0.8575,0.8415,0.8997,0.0,0.7931,0.9373,0.8955,0.9179,0.963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2639.0,859.0,722.0,204.0,760.0,204.0,811.0,672.0,140.0,2205.0,535.0,358.0,0.0,242.0,228.0,106.0
06,053,06053,001400,06053001400,California,CA,Monterey,0.1417,0.097,21466.0,0.2123,0.1133,0.25624279,0.20600328,0.098,0.44525547,0.04769736,0.0822898,0.0,0.0708,0.068,0.01306185,0.6096,0.7476,0.4485,0.553,0.626,0.5991,0.4272,0.596,0.5664,0.583,0.4605,0.4253,0.4407,0.4943,0.0,0.3877,0.504,0.7189,0.3839,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2603.0,1118.0,368.0,126.0,361.0,295.0,667.0,501.0,98.0,1159.0,116.0,92.0,0.0,77.0,74.0,34.0
06,053,06053,001500,06053001500,California,CA,Monterey,0.0651,0.0258,26067.0,0.1592,0.1847,0.2252144,0.22480762,0.0842868,0.35385934,0.03591058,0.24373831,0.0,0.0668,0.0882,0.00120068,0.3071,0.1174,0.3136,0.448,0.237,0.8966,0.2703,0.7152,0.4736,0.6685,0.3628,0.353,0.3533,0.7744,0.0,0.3684,0.6179,0.354,0.3867,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5830.0,2675.0,378.0,73.0,658.0,1077.0,1313.0,1227.0,221.0,2063.0,196.0,652.0,0.0,175.0,231.0,7.0
06,053,06053,001600,06053001600,California,CA,Monterey,0.2461,0.0615,14928.0,0.4683,0.0587,0.08600927,0.20715236,0.05305305,0.63417621,0.08900242,0.086444,0.0,0.0901,0.0386,0.75903403,0.8284,0.5037,0.7021,0.847,0.786,0.1972,0.0356,0.6048,0.2332,0.0722,0.6351,0.596,0.6169,0.5034,0.0,0.4575,0.2992,0.993,0.44,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,11429.0,1018.0,1221.0,197.0,4255.0,672.0,983.0,1089.0,53.0,7248.0,993.0,88.0,0.0,91.0,39.0,8675.0
06,053,06053,001700,06053001700,California,CA,Monterey,0.1475,0.1192,15643.0,0.2938,0.0937,0.29647182,0.27185593,0.17122752,0.66324381,0.14075144,0.11818181,0.0,0.2258,0.0768,0.00131648,0.6257,0.8427,0.6728,0.678,0.768,0.4656,0.6321,0.906,0.8683,0.9162,0.6611,0.7269,0.7033,0.5802,0.0,0.7201,0.5616,0.3647,0.4312,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3798.0,1320.0,557.0,222.0,665.0,356.0,1126.0,936.0,219.0,2519.0,487.0,156.0,0.0,288.0,98.0,5.0
06,053,06053,001800,06053001800,California,CA,Monterey,0.1193,0.0685,17322.0,0.2922,0.0464,0.3230409,0.21518523,0.09917971,0.70883959,0.1377919,0.13953488,0.04543828,0.2872,0.0618,0.02318582,0.5408,0.561,0.6006,0.674,0.632,0.1157,0.7492,0.6541,0.5752,0.5391,0.6962,0.7201,0.7174,0.6292,0.7673,0.79,0.4645,0.8173,0.9039,0.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971.0,2795.0,1066.0,293.0,1531.0,417.0,2898.0,1760.0,266.0,6359.0,1127.0,390.0,127.0,771.0,166.0,208.0
06,053,06053,010101,06053010101,California,CA,Monterey,0.2092,0.1102,11079.0,0.6826,0.042,0.37132043,0.20470588,0.14035087,0.90433137,0.39670588,0.01457725,0.10301263,0.5662,0.1151,0.01261564,0.7705,0.8098,0.8607,0.967,0.919,0.0904,0.9144,0.588,0.7735,0.6739,0.8619,0.98,0.9378,0.2658,0.8506,0.967,0.7195,0.7147,0.9149,0.926,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4756.0,1029.0,980.0,224.0,1564.0,200.0,1766.0,870.0,136.0,4301.0,1686.0,15.0,106.0,551.0,112.0,60.0
06,053,06053,010102,06053010102,California,CA,Monterey,0.0649,0.0364,22857.0,0.1841,0.062,0.28588235,0.21302325,0.09418837,0.43411764,0.11131782,0.0,0.09261083,0.1251,0.0171,0.0,0.3067,0.2325,0.4028,0.501,0.323,0.2221,0.5782,0.6406,0.542,0.476,0.4481,0.6606,0.5572,0.0,0.8379,0.5509,0.1076,0.0,0.1953,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400.0,1015.0,220.0,61.0,399.0,211.0,972.0,687.0,94.0,1476.0,359.0,0.0,94.0,124.0,17.0,0.0
06,053,06053,010201,06053010201,California,CA,Monterey,0.1273,0.1503,12722.0,0.5346,0.0696,0.33822052,0.20253441,0.09982174,0.78630247,0.3301289,0.0,0.0647419,0.3446,0.0528,0.00100421,0.5656,0.9164,0.7971,0.888,0.857,0.2824,0.8115,0.5727,0.5795,0.6137,0.7646,0.9488,0.8658,0.0,0.7987,0.8403,0.4073,0.3384,0.4931,0.742,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4979.0,1143.0,622.0,333.0,1449.0,347.0,1684.0,927.0,112.0,3915.0,1511.0,0.0,74.0,385.0,59.0,5.0
06,053,06053,010202,06053010202,California,CA,Monterey,0.1147,0.0759,23139.0,0.2636,0.0808,0.27450512,0.23230535,0.07416462,0.47269258,0.10768452,0.0,0.18665607,0.162,0.0301,0.0,0.5272,0.617,0.3921,0.632,0.562,0.3651,0.5213,0.7538,0.3982,0.5091,0.4851,0.6513,0.5708,0.0,0.923,0.6247,0.2227,0.0,0.2742,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4193.0,1259.0,478.0,165.0,703.0,339.0,1151.0,919.0,91.0,1982.0,426.0,0.0,235.0,199.0,37.0,0.0
06,053,06053,010302,06053010302,California,CA,Monterey,0.1103,0.0845,17542.0,0.3967,0.1865,0.24020442,0.27648114,0.04819277,0.47359454,0.16247755,0.0,0.26608695,0.177,0.062,0.0,0.5124,0.6761,0.591,0.788,0.688,0.9016,0.3441,0.9151,0.1975,0.6692,0.4868,0.7656,0.6277,0.0,0.9592,0.6511,0.4659,0.0,0.3729,0.609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1174.0,575.0,129.0,48.0,319.0,219.0,282.0,308.0,20.0,556.0,181.0,0.0,153.0,77.0,27.0,0.0
06,053,06053,010303,06053010303,California,CA,Monterey,0.1421,0.1415,25722.0,0.3636,0.0252,0.2070707,0.26666666,0.04666666,0.57575757,0.18666666,0.0,0.04142011,0.088,0.0628,0.0,0.611,0.9006,0.3226,0.754,0.695,0.0278,0.2027,0.8911,0.1843,0.1518,0.5799,0.8031,0.7019,0.0,0.7607,0.4498,0.4709,0.0,0.2473,0.451,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,396.0,169.0,55.0,45.0,88.0,10.0,82.0,100.0,7.0,228.0,70.0,0.0,7.0,14.0,10.0,0.0
06,053,06053,010304,06053010304,California,CA,Monterey,0.1226,0.0753,19967.0,0.2142,0.1199,0.25638686,0.17659831,0.06539509,0.37066605,0.05814234,0.0,0.36655737,0.0949,0.0271,0.01779197,0.5522,0.6125,0.5023,0.555,0.582,0.6412,0.4281,0.4096,0.3316,0.394,0.3805,0.4777,0.4288,0.0,0.9796,0.473,0.1964,0.7724,0.5058,0.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4384.0,1525.0,535.0,177.0,633.0,526.0,1124.0,732.0,96.0,1625.0,241.0,0.0,559.0,140.0,40.0,78.0
06,053,06053,010305,06053010305,California,CA,Monterey,0.0529,0.0501,25937.0,0.1538,0.0869,0.26139142,0.22548555,0.04927726,0.25361191,0.05376598,0.0,0.12827058,0.0783,0.0339,0.00133362,0.2298,0.3954,0.3173,0.434,0.301,0.4163,0.456,0.7191,0.2046,0.3864,0.2348,0.4562,0.3431,0.0,0.8803,0.4149,0.2557,0.366,0.3216,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4499.0,1567.0,238.0,121.0,463.0,391.0,1176.0,952.0,75.0,1141.0,227.0,0.0,201.0,120.0,52.0,6.0
06,053,06053,010400,06053010400,California,CA,Monterey,0.1915,0.1632,10729.0,0.5981,0.053,0.37561631,0.2921797,0.15594405,0.91468698,0.30129482,0.12448132,0.00276625,0.4837,0.0796,0.0,0.7339,0.9344,0.8731,0.925,0.931,0.1583,0.9269,0.9455,0.8262,0.9115,0.871,0.9286,0.9131,0.5927,0.5169,0.9293,0.5756,0.0,0.5921,0.894,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,6693.0,1446.0,1267.0,446.0,1978.0,355.0,2514.0,1756.0,223.0,6122.0,1815.0,180.0,4.0,686.0,113.0,0.0
06,053,06053,010501,06053010501,California,CA,Monterey,0.0473,0.0549,25165.0,0.1592,0.0877,0.2802779,0.14013696,0.04943153,0.34280751,0.05495239,0.0,0.08963855,0.0776,0.0227,0.0,0.1984,0.4444,0.3371,0.448,0.318,0.422,0.5528,0.2066,0.2054,0.1874,0.3498,0.4621,0.4062,0.0,0.8332,0.4123,0.1547,0.0,0.1698,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6333.0,2075.0,299.0,182.0,645.0,556.0,1775.0,839.0,100.0,2171.0,329.0,0.0,186.0,157.0,46.0,0.0
06,053,06053,010503,06053010503,California,CA,Monterey,0.091,0.1023,15433.0,0.3634,0.0653,0.31976491,0.20648114,0.1329337,0.70559425,0.21455246,0.29127198,0.18741542,0.2763,0.0614,0.00076186,0.4325,0.7756,0.6805,0.754,0.713,0.2494,0.7357,0.599,0.7438,0.6551,0.6942,0.8402,0.7788,0.8244,0.9239,0.7788,0.4619,0.3213,0.8565,0.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9188.0,2956.0,829.0,475.0,1889.0,600.0,2938.0,1714.0,377.0,6483.0,1781.0,861.0,554.0,782.0,174.0,7.0
06,053,06053,010504,06053010504,California,CA,Monterey,0.098,0.0756,17665.0,0.2813,0.0668,0.31721778,0.2136536,0.1425648,0.67844925,0.09405815,0.13260025,0.0064683,0.2014,0.0848,0.00068415,0.4618,0.6146,0.5863,0.658,0.612,0.2625,0.727,0.6446,0.7825,0.7017,0.6744,0.6146,0.6488,0.6142,0.6181,0.6898,0.6029,0.3164,0.6872,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4385.0,1546.0,430.0,162.0,705.0,293.0,1391.0,845.0,209.0,2975.0,372.0,205.0,10.0,297.0,125.0,3.0
06,053,06053,010602,06053010602,California,CA,Monterey,0.2671,0.1994,8469.0,0.747,0.018,0.37877491,0.30372357,0.15886287,0.94815992,0.41705383,0.29358552,0.00493421,0.7616,0.0933,0.14341606,0.8565,0.9708,0.9476,0.989,0.983,0.018,0.9336,0.962,0.8356,0.8652,0.9122,0.9852,0.9667,0.8251,0.5856,0.9984,0.6402,0.9691,0.9876,0.995,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,8179.0,1216.0,1897.0,508.0,2794.0,148.0,3098.0,1925.0,190.0,7755.0,3052.0,357.0,6.0,914.0,112.0,1173.0
06,053,06053,010603,06053010603,California,CA,Monterey,0.0719,0.023,23512.0,0.1277,0.0449,0.34406516,0.14515787,0.04281567,0.63246702,0.04471286,0.0,0.0,0.0721,0.0043,0.0079519,0.3458,0.0869,0.381,0.365,0.235,0.106,0.8311,0.2339,0.1556,0.1617,0.6326,0.4093,0.5233,0.0,0.0,0.3934,0.0268,0.6389,0.104,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5156.0,1418.0,370.0,59.0,370.0,232.0,1774.0,685.0,59.0,3261.0,211.0,0.0,0.0,100.0,6.0,41.0
06,053,06053,010604,06053010604,California,CA,Monterey,0.1193,0.1028,15021.0,0.3987,0.03,0.3679935,0.14105642,0.06490384,0.84809098,0.24489795,0.00572082,0.10755148,0.2929,0.0108,0.0,0.5408,0.7782,0.698,0.791,0.767,0.0405,0.9074,0.2126,0.3287,0.2388,0.8109,0.8756,0.8533,0.2014,0.856,0.7947,0.0612,0.0,0.3203,0.561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3693.0,874.0,437.0,180.0,758.0,111.0,1359.0,470.0,54.0,3132.0,816.0,5.0,94.0,244.0,9.0,0.0
06,053,06053,010605,06053010605,California,CA,Monterey,0.1415,0.1145,13774.0,0.4917,0.0253,0.4098169,0.11041852,0.16666666,0.89520841,0.25066785,0.12337662,0.0,0.2827,0.0379,0.0,0.6093,0.8272,0.7499,0.862,0.83,0.0281,0.982,0.0879,0.8568,0.4631,0.8511,0.882,0.877,0.5914,0.0,0.7852,0.2929,0.0,0.2434,0.624,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2567.0,616.0,362.0,117.0,627.0,65.0,1052.0,248.0,89.0,2298.0,563.0,76.0,0.0,164.0,22.0,0.0
06,053,06053,010606,06053010606,California,CA,Monterey,0.2156,0.0667,15899.0,0.4041,0.0629,0.34976152,0.19818271,0.1130742,0.75448557,0.23330058,0.15561224,0.0255102,0.3368,0.0373,0.01589825,0.7823,0.5462,0.6598,0.796,0.758,0.2294,0.8514,0.5434,0.6533,0.6287,0.7358,0.8622,0.8113,0.6574,0.7275,0.8343,0.2867,0.7505,0.8405,0.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4403.0,1176.0,944.0,133.0,938.0,277.0,1540.0,807.0,128.0,3322.0,950.0,183.0,30.0,379.0,42.0,70.0
06,053,06053,010701,06053010701,California,CA,Monterey,0.0187,0.0397,38236.0,0.0314,0.1017,0.29000613,0.10804559,0.05270092,0.19052728,0.00825082,0.0,0.00427899,0.0117,0.0152,0.00107296,0.0371,0.2712,0.1175,0.051,0.046,0.5257,0.5982,0.0823,0.2304,0.2113,0.1395,0.0727,0.0855,0.0,0.5671,0.0589,0.0929,0.3434,0.1049,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.0,2337.0,122.0,138.0,139.0,664.0,1892.0,654.0,120.0,1243.0,50.0,0.0,10.0,27.0,35.0,7.0
06,053,06053,010702,06053010702,California,CA,Monterey,0.0287,0.0214,52690.0,0.0321,0.1682,0.24204771,0.12593184,0.03141025,0.10387673,0.00186368,0.0,0.01520912,0.0223,0.0045,0.0,0.0854,0.0739,0.0443,0.053,0.013,0.8547,0.3542,0.1447,0.0891,0.2137,0.0248,0.016,0.0096,0.0,0.6975,0.1168,0.0272,0.0,0.0632,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4024.0,1578.0,115.0,43.0,92.0,677.0,974.0,473.0,49.0,418.0,7.0,0.0,24.0,34.0,7.0,0.0
06,053,06053,010801,06053010801,California,CA,Monterey,0.1895,0.156,13379.0,0.5254,0.0577,0.36395534,0.20214016,0.11247165,0.85231259,0.27645813,0.0550133,0.04569653,0.3958,0.0573,0.00361509,0.7293,0.9245,0.7682,0.882,0.895,0.1906,0.898,0.5702,0.651,0.6457,0.8144,0.9088,0.8712,0.4207,0.768,0.8766,0.4366,0.5037,0.758,0.84,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9405.0,2254.0,1777.0,653.0,2447.0,543.0,3423.0,1719.0,248.0,8016.0,2351.0,124.0,103.0,870.0,126.0,34.0
06,053,06053,010802,06053010802,California,CA,Monterey,0.1472,0.2231,10078.0,0.7063,0.0321,0.39534883,0.10384615,0.05415162,0.95348837,0.3376923,0.18275862,0.03793103,0.5653,0.0388,0.0,0.6248,0.9802,0.8951,0.976,0.933,0.0494,0.965,0.069,0.2417,0.1607,0.9194,0.9532,0.9547,0.6999,0.7546,0.9665,0.3006,0.0,0.6407,0.7,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1462.0,290.0,215.0,139.0,469.0,47.0,578.0,135.0,15.0,1394.0,439.0,53.0,11.0,160.0,11.0,0.0
06,053,06053,011000,06053011000,California,CA,Monterey,0.0426,0.0271,43385.0,0.0615,0.1639,0.20585893,0.1490099,0.07400306,0.11160643,0.02126256,0.04145255,0.03186022,0.0489,0.0516,0.00764209,0.1707,0.1299,0.0819,0.147,0.056,0.8425,0.197,0.2545,0.3974,0.3373,0.0324,0.2237,0.1077,0.3735,0.7434,0.2787,0.3978,0.6294,0.5061,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6281.0,2919.0,266.0,94.0,295.0,1030.0,1293.0,903.0,193.0,701.0,129.0,121.0,93.0,128.0,135.0,48.0
